"id","type","priority","title","message","is_read","link_url","related_entity_id","created_at"
"709","customer","high","New Customer","New account registered: @agathared8888","false","#customers:agathared8888",,"""2026-04-18T13:42:38.624Z"""
"710","order","high","New Order","New order #5888 placed by @jbonwards — $193.00","false","#orders:0f768d07-123e-48fa-bac8-0f5e52254b72","0f768d07-123e-48fa-bac8-0f5e52254b72","""2026-04-18T13:48:03.663Z"""
"711","order","high","New Order","New order #8498 placed by @monchitomadrid — $373.00","false","#orders:271f3542-476d-4cdd-a7bb-427eb1c202d8","271f3542-476d-4cdd-a7bb-427eb1c202d8","""2026-04-18T13:53:31.034Z"""
"712","order","high","New Order","New order #7881 placed by @jakem9d — $200.00","false","#orders:bb347ae3-b7c7-452a-a972-a08b1bec9e9d","bb347ae3-b7c7-452a-a972-a08b1bec9e9d","""2026-04-18T14:07:23.439Z"""
"713","customer","high","New Customer","New account registered: @ghost.exe","false","#customers:ghost.exe",,"""2026-04-18T14:20:37.132Z"""
"714","customer","high","New Customer","New account registered: @aspernight","false","#customers:aspernight",,"""2026-04-18T14:30:37.623Z"""
"715","customer","high","New Customer","New account registered: @bostinloyd","false","#customers:bostinloyd",,"""2026-04-18T16:14:38.248Z"""
"716","customer","high","New Customer","New account registered: @qiqounette","false","#customers:qiqounette",,"""2026-04-18T16:15:06.752Z"""
"717","customer","high","New Customer","New account registered: @m8baros","false","#customers:m8baros",,"""2026-04-18T16:20:39.516Z"""
"718","customer","low","Customer Updated","Customer record updated by admin: qiqounette","false","#usernames","qiqounette","""2026-04-18T16:31:09.096Z"""
"719","order","high","New Order","New order #8337 placed by @lovekitten88a — $349.00","false","#orders:0ad5ac61-3434-406a-928c-04c73b2d2835","0ad5ac61-3434-406a-928c-04c73b2d2835","""2026-04-18T16:32:05.537Z"""
"720","customer","high","New Customer","New account registered: @jcprofess","false","#customers:jcprofess",,"""2026-04-18T16:36:32.321Z"""
"721","customer","high","New Customer","New account registered: @scathaxx","false","#customers:scathaxx",,"""2026-04-18T16:45:04.110Z"""
"722","customer","high","New Customer","New account registered: @cxest","false","#customers:cxest",,"""2026-04-18T16:52:17.956Z"""
"723","customer","high","New Customer","New account registered: @sohei","false","#customers:sohei",,"""2026-04-18T17:00:58.211Z"""
"724","customer","high","New Customer","New account registered: @lurchiderlurch","false","#customers:lurchiderlurch",,"""2026-04-18T17:12:18.392Z"""
"725","order","medium","Order Edited","Order #4110 was edited by @littledragon25 — new total: $148.00","false","#orders:ecac2975-6783-4296-8ef7-b78478519b52","ecac2975-6783-4296-8ef7-b78478519b52","""2026-04-18T17:56:52.235Z"""
"726","order","high","New Order","New order #4423 placed by @retarequired — $458.00","false","#orders:1162fd5c-0445-4105-83a7-ea8fff57f805","1162fd5c-0445-4105-83a7-ea8fff57f805","""2026-04-18T18:18:24.425Z"""
"727","order","medium","Order Edited","Order #2585 was edited by @mirculina — new total: $209.00","false","#orders:ade38a6a-f607-47ba-b1f3-65fa9c937e55","ade38a6a-f607-47ba-b1f3-65fa9c937e55","""2026-04-18T18:40:38.583Z"""
"728","order","high","New Order","New order #1216 placed by @yeahbuddy — $688.00","false","#orders:c1c293ec-c9a3-476d-b0ce-f1f9358f881d","c1c293ec-c9a3-476d-b0ce-f1f9358f881d","""2026-04-18T18:42:47.553Z"""
"729","customer","high","New Customer","New account registered: @sepechii","false","#customers:sepechii",,"""2026-04-18T18:50:44.750Z"""
"730","order","medium","Order Edited","Order #5392 was edited by @ploddingalong — new total: $345.00","false","#orders:20ac4f65-769e-4c12-b011-2ec9050c2737","20ac4f65-769e-4c12-b011-2ec9050c2737","""2026-04-18T19:02:53.706Z"""
"731","order","medium","Order Edited","Order #1664 was edited by @del boy6666 — new total: $651.00","false","#orders:92d84fba-b842-417c-8aef-f778a42f78e0","92d84fba-b842-417c-8aef-f778a42f78e0","""2026-04-18T19:03:18.522Z"""
"732","customer","high","New Customer","New account registered: @pompatak","false","#customers:pompatak",,"""2026-04-18T19:11:36.577Z"""
"733","order","high","New Order","New order #4606 placed by @m8baros — $1073.00","false","#orders:1eb3020d-cfa6-4b51-9fea-b2cec8c63dbd","1eb3020d-cfa6-4b51-9fea-b2cec8c63dbd","""2026-04-18T19:20:02.730Z"""
"734","order","medium","Order Edited","Order #4423 was edited by @retarequired — new total: $468.00","false","#orders:1162fd5c-0445-4105-83a7-ea8fff57f805","1162fd5c-0445-4105-83a7-ea8fff57f805","""2026-04-18T19:22:01.521Z"""
"735","customer","high","New Customer","New account registered: @aeonflx","false","#customers:aeonflx",,"""2026-04-18T19:25:10.996Z"""
"736","order","medium","Order Edited","Order #4606 was edited by @m8baros — new total: $838.00","false","#orders:1eb3020d-cfa6-4b51-9fea-b2cec8c63dbd","1eb3020d-cfa6-4b51-9fea-b2cec8c63dbd","""2026-04-18T19:30:16.076Z"""
"737","order","medium","Order Edited","Order #1250 was edited by @jayjo8 — new total: $821.00","false","#orders:f05026e7-386e-411f-891f-9de05046882c","f05026e7-386e-411f-891f-9de05046882c","""2026-04-18T19:43:53.466Z"""
"738","order","medium","Order Edited","Order #2894 was edited by @jord133 — new total: $163.00","false","#orders:cbabbf07-24dc-4f75-a84d-231bb5172b2b","cbabbf07-24dc-4f75-a84d-231bb5172b2b","""2026-04-18T20:05:14.830Z"""
"739","customer","high","New Customer","New account registered: @jay0485","false","#customers:jay0485",,"""2026-04-18T20:06:22.501Z"""
"740","customer","high","New Customer","New account registered: @fwbotelho","false","#customers:fwbotelho",,"""2026-04-18T20:09:12.500Z"""
"741","customer","high","New Customer","New account registered: @thebigsweed","false","#customers:thebigsweed",,"""2026-04-18T20:21:30.569Z"""
"742","order","high","New Order","New order #1770 placed by @thebigsweed — $345.00","false","#orders:c5aa2b07-8aab-4a9d-9b7c-82c9ee360799","c5aa2b07-8aab-4a9d-9b7c-82c9ee360799","""2026-04-18T20:33:20.667Z"""
"743","order","high","New Order","New order #4754 placed by @sh4n_97 — $122.50","false","#orders:eb7788e0-2bca-4b02-9e74-c063028e5f88","eb7788e0-2bca-4b02-9e74-c063028e5f88","""2026-04-18T20:36:43.738Z"""
"744","order","medium","Order Edited","Order #4606 was edited by @m8baros — new total: $1263.00","false","#orders:1eb3020d-cfa6-4b51-9fea-b2cec8c63dbd","1eb3020d-cfa6-4b51-9fea-b2cec8c63dbd","""2026-04-18T20:42:17.224Z"""
"745","order","medium","Order Edited","Order #1770 was edited by @thebigsweed — new total: $346.00","false","#orders:c5aa2b07-8aab-4a9d-9b7c-82c9ee360799","c5aa2b07-8aab-4a9d-9b7c-82c9ee360799","""2026-04-18T20:43:33.674Z"""
"746","customer","high","New Customer","New account registered: @oerange91","false","#customers:oerange91",,"""2026-04-18T20:54:01.954Z"""
"747","order","high","New Order","New order #8231 placed by @antfrenchy — $25.50","false","#orders:302bc110-d230-4793-bda3-fdb7074d65b5","302bc110-d230-4793-bda3-fdb7074d65b5","""2026-04-18T21:07:44.394Z"""
"748","customer","high","New Customer","New account registered: @pizzalieferant14","false","#customers:pizzalieferant14",,"""2026-04-18T21:17:03.305Z"""
"749","customer","high","New Customer","New account registered: @marwhy15","false","#customers:marwhy15",,"""2026-04-18T21:32:51.878Z"""
"750","customer","high","New Customer","New account registered: @riazjones","false","#customers:riazjones",,"""2026-04-18T21:36:29.766Z"""
"751","customer","high","New Customer","New account registered: @lupos256","false","#customers:lupos256",,"""2026-04-18T21:44:06.373Z"""
"752","order","medium","Order Edited","Order #8337 was edited by @lovekitten88a — new total: $361.50","false","#orders:0ad5ac61-3434-406a-928c-04c73b2d2835","0ad5ac61-3434-406a-928c-04c73b2d2835","""2026-04-18T21:45:34.703Z"""
"753","customer","high","New Customer","New account registered: @sukidhanju","false","#customers:sukidhanju",,"""2026-04-18T21:46:58.989Z"""
"754","order","high","New Order","New order #4042 placed by @adev81 — $20.00","false","#orders:01417350-ce84-489d-9e33-4c3c0fe19916","01417350-ce84-489d-9e33-4c3c0fe19916","""2026-04-18T21:54:30.263Z"""
"755","customer","high","New Customer","New account registered: @rohirims","false","#customers:rohirims",,"""2026-04-18T21:56:56.638Z"""
"756","order","high","New Order","New order #3374 placed by @sukidhanju — $17.00","false","#orders:a94a4ba8-4eed-4249-bbce-a4670fc123d5","a94a4ba8-4eed-4249-bbce-a4670fc123d5","""2026-04-18T21:58:36.225Z"""
"757","customer","high","New Customer","New account registered: @rcoutada@proton.me","false","#customers:rcoutada@proton.me",,"""2026-04-18T22:00:18.061Z"""
"758","order","high","New Order","New order #4625 placed by @lupos256 — $220.00","false","#orders:38194300-7103-43cf-b602-afac9e3b6afa","38194300-7103-43cf-b602-afac9e3b6afa","""2026-04-18T22:05:40.684Z"""
"759","order","medium","Order Edited","Order #9216 was edited by @lizzie2391 — new total: $168.00","false","#orders:1df7fa30-ddf5-4909-b3fe-7a624926904e","1df7fa30-ddf5-4909-b3fe-7a624926904e","""2026-04-18T22:06:13.630Z"""
"760","order","high","New Order","New order #8320 placed by @lurchiderlurch — $330.50","false","#orders:420f382e-5b5a-4e4d-89e1-70faedea28d6","420f382e-5b5a-4e4d-89e1-70faedea28d6","""2026-04-18T22:08:06.093Z"""
"761","order","high","New Order","New order #2146 placed by @ellie2603 — $1174.00","false","#orders:a360e6b8-13c9-4984-8269-b105cbf1b66c","a360e6b8-13c9-4984-8269-b105cbf1b66c","""2026-04-18T22:13:33.954Z"""
"762","customer","high","New Customer","New account registered: @bigq8888","false","#customers:bigq8888",,"""2026-04-18T22:13:50.627Z"""
"763","order","medium","Order Edited","Order #8337 was edited by @lovekitten88a — new total: $366.50","false","#orders:0ad5ac61-3434-406a-928c-04c73b2d2835","0ad5ac61-3434-406a-928c-04c73b2d2835","""2026-04-18T22:14:40.414Z"""
"764","order","high","New Order","New order #4497 placed by @bigq8888 — $556.00","false","#orders:15b219fb-9ffc-4634-bb66-820563c1c262","15b219fb-9ffc-4634-bb66-820563c1c262","""2026-04-18T22:15:38.815Z"""
"765","order","medium","Order Edited","Order #4110 was edited by @littledragon25 — new total: $93.00","false","#orders:ecac2975-6783-4296-8ef7-b78478519b52","ecac2975-6783-4296-8ef7-b78478519b52","""2026-04-18T22:18:57.170Z"""
"766","order","medium","Order Edited","Order #4110 was edited by @littledragon25 — new total: $148.00","false","#orders:ecac2975-6783-4296-8ef7-b78478519b52","ecac2975-6783-4296-8ef7-b78478519b52","""2026-04-18T22:24:55.550Z"""
"767","order","medium","Order Edited","Order #2146 was edited by @ellie2603 — new total: $1039.00","false","#orders:a360e6b8-13c9-4984-8269-b105cbf1b66c","a360e6b8-13c9-4984-8269-b105cbf1b66c","""2026-04-18T22:27:32.929Z"""
"768","order","medium","Order Edited","Order #8337 was edited by @lovekitten88a — new total: $369.00","false","#orders:0ad5ac61-3434-406a-928c-04c73b2d2835","0ad5ac61-3434-406a-928c-04c73b2d2835","""2026-04-18T22:31:24.323Z"""
"769","order","high","New Order","New order #6948 placed by @sepechii — $438.00","false","#orders:960e0538-d48a-4e29-b834-efa0b9c4c528","960e0538-d48a-4e29-b834-efa0b9c4c528","""2026-04-18T22:33:11.173Z"""
"770","order","medium","Order Edited","Order #6948 was edited by @sepechii — new total: $283.00","false","#orders:960e0538-d48a-4e29-b834-efa0b9c4c528","960e0538-d48a-4e29-b834-efa0b9c4c528","""2026-04-18T22:35:04.569Z"""
"771","order","high","New Order","New order #3421 placed by @alexlg13 — $25.50","false","#orders:8bff5c55-61d9-4bba-a6be-11adfe48f8ad","8bff5c55-61d9-4bba-a6be-11adfe48f8ad","""2026-04-18T22:46:45.078Z"""
"772","order","high","New Order","New order #3855 placed by @sophie.mackenzie09@gmail.com — $178.00","false","#orders:4b085067-8959-4706-a338-dc19c42e89b2","4b085067-8959-4706-a338-dc19c42e89b2","""2026-04-18T23:16:27.359Z"""
"773","customer","high","New Customer","New account registered: @niallerr","false","#customers:niallerr",,"""2026-04-19T01:11:44.655Z"""
"774","order","high","New Order","New order #5944 placed by @niallerr — $143.00","false","#orders:e27e9b36-0923-4a19-9c35-83e6824b2754","e27e9b36-0923-4a19-9c35-83e6824b2754","""2026-04-19T01:15:10.826Z"""
"775","order","medium","Order Edited","Order #5944 was edited by @niallerr — new total: $143.00","false","#orders:e27e9b36-0923-4a19-9c35-83e6824b2754","e27e9b36-0923-4a19-9c35-83e6824b2754","""2026-04-19T01:16:34.294Z"""
"776","order","medium","Order Edited","Order #8498 was edited by @monchitomadrid — new total: $294.00","false","#orders:271f3542-476d-4cdd-a7bb-427eb1c202d8","271f3542-476d-4cdd-a7bb-427eb1c202d8","""2026-04-19T03:17:06.242Z"""
"777","order","medium","Order Edited","Order #8860 was edited by @jack3798 — new total: $247.50","false","#orders:29d39aab-fc70-4096-adde-4e3f0ce8d825","29d39aab-fc70-4096-adde-4e3f0ce8d825","""2026-04-19T04:57:07.819Z"""
"778","order","medium","Order Edited","Order #4754 was edited by @sh4n_97 — new total: $95.00","false","#orders:eb7788e0-2bca-4b02-9e74-c063028e5f88","eb7788e0-2bca-4b02-9e74-c063028e5f88","""2026-04-19T05:15:36.779Z"""
"779","order","medium","Order Edited","Order #2146 was edited by @ellie2603 — new total: $1094.00","false","#orders:a360e6b8-13c9-4984-8269-b105cbf1b66c","a360e6b8-13c9-4984-8269-b105cbf1b66c","""2026-04-19T05:31:53.574Z"""
"780","order","medium","Order Edited","Order #2283 was edited by @johnnywalker70 — new total: $730.00","false","#orders:da0d0c71-8707-4378-942e-420115eec096","da0d0c71-8707-4378-942e-420115eec096","""2026-04-19T06:17:35.230Z"""
"781","order","high","New Order","New order #1933 placed by @johnnywalker70 — $145.00","false","#orders:bfc6376f-5dd1-46d0-9ed2-33e80b329643","bfc6376f-5dd1-46d0-9ed2-33e80b329643","""2026-04-19T06:18:19.439Z"""
"782","order","medium","Order Edited","Order #2283 was edited by @johnnywalker70 — new total: $745.00","false","#orders:da0d0c71-8707-4378-942e-420115eec096","da0d0c71-8707-4378-942e-420115eec096","""2026-04-19T06:29:27.022Z"""
"783","order","medium","Order Edited","Order #2283 was edited by @johnnywalker70 — new total: $610.00","false","#orders:da0d0c71-8707-4378-942e-420115eec096","da0d0c71-8707-4378-942e-420115eec096","""2026-04-19T06:34:24.615Z"""
"784","order","high","New Order","New order #8463 placed by @ohotoba — $105.50","false","#orders:9f550a2f-d9a1-43fb-9615-f03841cae5fc","9f550a2f-d9a1-43fb-9615-f03841cae5fc","""2026-04-19T06:36:27.057Z"""
"785","order","medium","Order Edited","Order #6858 was edited by @frankenstein_101 — new total: $285.00","false","#orders:097a4596-0c5c-408a-88bf-306f446c31ff","097a4596-0c5c-408a-88bf-306f446c31ff","""2026-04-19T07:32:30.059Z"""
"786","order","medium","Order Edited","Order #8320 was edited by @lurchiderlurch — new total: $275.50","false","#orders:420f382e-5b5a-4e4d-89e1-70faedea28d6","420f382e-5b5a-4e4d-89e1-70faedea28d6","""2026-04-19T07:33:07.747Z"""
"787","order","medium","Order Edited","Order #8320 was edited by @lurchiderlurch — new total: $303.00","false","#orders:420f382e-5b5a-4e4d-89e1-70faedea28d6","420f382e-5b5a-4e4d-89e1-70faedea28d6","""2026-04-19T07:34:21.022Z"""
"788","customer","high","New Customer","New account registered: @mamau74","false","#customers:mamau74",,"""2026-04-19T07:51:41.226Z"""
"789","customer","high","New Customer","New account registered: @superted1987","false","#customers:superted1987",,"""2026-04-19T08:02:55.347Z"""
"790","order","medium","Order Edited","Order #4606 was edited by @m8baros — new total: $1513.00","false","#orders:1eb3020d-cfa6-4b51-9fea-b2cec8c63dbd","1eb3020d-cfa6-4b51-9fea-b2cec8c63dbd","""2026-04-19T08:03:02.087Z"""
"791","order","medium","Order Edited","Order #2283 was edited by @johnnywalker70 — new total: $540.00","false","#orders:da0d0c71-8707-4378-942e-420115eec096","da0d0c71-8707-4378-942e-420115eec096","""2026-04-19T08:10:33.962Z"""
"792","order","medium","Order Edited","Order #7778 was edited by @grundlefly1 — new total: $248.00","false","#orders:23305a5f-76e6-46aa-a35c-af595741d7f2","23305a5f-76e6-46aa-a35c-af595741d7f2","""2026-04-19T08:35:49.761Z"""
"793","customer","medium","Customer Renamed","Customer renamed from @rossfstan79@gmail.com to @Stan0079","false","#usernames","@Stan0079","""2026-04-19T08:41:02.100Z"""
"794","order","medium","Order Edited","Order #6113 was edited by @jakeh1992 — new total: $385.00","false","#orders:b213ae65-dc6d-4579-97b3-8dafa365b8c6","b213ae65-dc6d-4579-97b3-8dafa365b8c6","""2026-04-19T08:55:09.301Z"""
