id,type,priority,title,message,is_read,link_url,related_entity_id,created_at
1467,order,medium,Order Edited,Order #2055 was edited by @livejdm — new total: $294.00,f,#orders:75ee91e8-bd60-483d-965f-c82e89293296,75ee91e8-bd60-483d-965f-c82e89293296,2026-04-30 11:25:57.553782+00
1468,order,high,New Order,New order #8160 placed by @figuerro — $1085.00,f,#orders:5e089c37-710d-4785-a39e-4989209048ea,5e089c37-710d-4785-a39e-4989209048ea,2026-04-30 11:36:03.87176+00
1469,order,medium,Order Edited,Order #9645 was edited by @thehappycookie — new total: $220.00,f,#orders:0e22a48c-57a7-4223-baa4-30ff9627da08,0e22a48c-57a7-4223-baa4-30ff9627da08,2026-04-30 11:37:53.751046+00
1470,order,high,New Order,New order #4655 placed by @brumbaclart — $955.00,f,#orders:46bfaf81-1e01-4483-ad0f-7d94784b3c0f,46bfaf81-1e01-4483-ad0f-7d94784b3c0f,2026-04-30 11:50:25.290213+00
1471,order,high,New Order,New order #3297 placed by @brumbaclart — $955.00,f,#orders:19d3e9d6-6a94-409b-9352-85cc63a5e7b1,19d3e9d6-6a94-409b-9352-85cc63a5e7b1,2026-04-30 11:51:29.404276+00
1472,order,medium,Order Edited,Order #4876 was edited by @juggaknot666 — new total: $1615.00,f,#orders:5a718c2a-05cc-48d4-a38a-d1cc56ef4f44,5a718c2a-05cc-48d4-a38a-d1cc56ef4f44,2026-04-30 11:58:48.852622+00
1473,order,medium,Order Edited,Order #9645 was edited by @thehappycookie — new total: $271.00,f,#orders:0e22a48c-57a7-4223-baa4-30ff9627da08,0e22a48c-57a7-4223-baa4-30ff9627da08,2026-04-30 11:59:59.573048+00
1474,order,high,New Order,New order #1569 placed by @jay0485 — $245.00,f,#orders:a95a781a-51e6-4d9f-bfeb-8908e513dab6,a95a781a-51e6-4d9f-bfeb-8908e513dab6,2026-04-30 12:05:47.929041+00
1475,customer,high,New Customer,New account registered: @caires4599,f,#customers:caires4599,,2026-04-30 12:07:23.041058+00
1476,order,high,New Order,New order #1346 placed by @warlord19902026 — $150.00,f,#orders:4790b181-dcf7-442f-8ecb-0a706964f11e,4790b181-dcf7-442f-8ecb-0a706964f11e,2026-04-30 12:09:23.641752+00
1477,order,medium,Order Edited,Order #1114 was edited by @neverevenseenit — new total: $402.50,f,#orders:ea615fae-1746-4af3-80ad-a041c31a7d1a,ea615fae-1746-4af3-80ad-a041c31a7d1a,2026-04-30 12:10:41.523198+00
1478,order,medium,Order Edited,Order #1910 was edited by @josie_uk — new total: $592.50,f,#orders:90774263-2415-41a8-8094-3aee186ce2f8,90774263-2415-41a8-8094-3aee186ce2f8,2026-04-30 12:16:12.33943+00
1479,order,high,New Order,New order #6217 placed by @danwill108 — $489.00,f,#orders:db3a9fc8-507a-40e7-a35c-ba195259023d,db3a9fc8-507a-40e7-a35c-ba195259023d,2026-04-30 12:19:29.935666+00
1480,order,medium,Order Edited,Order #9571 was edited by @msp_14_msp — new total: $1611.00,f,#orders:9b4f33d3-e2fc-4292-8f8c-c6c3ce35b628,9b4f33d3-e2fc-4292-8f8c-c6c3ce35b628,2026-04-30 12:20:41.969315+00
1481,order,medium,Order Edited,Order #9571 was edited by @msp_14_msp — new total: $1626.00,f,#orders:9b4f33d3-e2fc-4292-8f8c-c6c3ce35b628,9b4f33d3-e2fc-4292-8f8c-c6c3ce35b628,2026-04-30 12:20:53.800952+00
1482,order,medium,Order Edited,Order #3597 was edited by @j4mes_r — new total: $445.00,f,#orders:ed418ccc-faaf-420e-8adf-f3ca8b061f74,ed418ccc-faaf-420e-8adf-f3ca8b061f74,2026-04-30 12:22:23.19843+00
1483,order,medium,Order Edited,Order #9248 was edited by @xxpoppyx — new total: $250.50,f,#orders:4a842ae5-4bbf-4072-8ac7-4bf818af9fa3,4a842ae5-4bbf-4072-8ac7-4bf818af9fa3,2026-04-30 12:23:27.266971+00
1484,order,medium,Order Edited,Order #1372 was edited by @yentefx — new total: $725.00,f,#orders:ad48ed42-492b-4362-a153-56158e30c424,ad48ed42-492b-4362-a153-56158e30c424,2026-04-30 12:24:01.004436+00
1485,order,medium,Order Edited,Order #9571 was edited by @msp_14_msp — new total: $1326.00,f,#orders:9b4f33d3-e2fc-4292-8f8c-c6c3ce35b628,9b4f33d3-e2fc-4292-8f8c-c6c3ce35b628,2026-04-30 12:24:09.905048+00
1486,order,medium,Order Edited,Order #9571 was edited by @msp_14_msp — new total: $1361.00,f,#orders:9b4f33d3-e2fc-4292-8f8c-c6c3ce35b628,9b4f33d3-e2fc-4292-8f8c-c6c3ce35b628,2026-04-30 12:31:15.281207+00
1487,order,medium,Order Edited,Order #9571 was edited by @msp_14_msp — new total: $1501.00,f,#orders:9b4f33d3-e2fc-4292-8f8c-c6c3ce35b628,9b4f33d3-e2fc-4292-8f8c-c6c3ce35b628,2026-04-30 12:33:25.355171+00
1488,order,medium,Order Edited,Order #1372 was edited by @yentefx — new total: $710.00,f,#orders:ad48ed42-492b-4362-a153-56158e30c424,ad48ed42-492b-4362-a153-56158e30c424,2026-04-30 12:36:49.488813+00
1489,order,high,New Order,New order #4843 placed by @nugget07 — $1125.00,f,#orders:e7f09289-8e9c-4644-8213-b838faab311f,e7f09289-8e9c-4644-8213-b838faab311f,2026-04-30 12:43:09.957104+00
1490,order,medium,Order Edited,Order #1372 was edited by @yentefx — new total: $725.00,f,#orders:ad48ed42-492b-4362-a153-56158e30c424,ad48ed42-492b-4362-a153-56158e30c424,2026-04-30 12:54:58.479909+00
1491,order,medium,Order Edited,Order #1372 was edited by @yentefx — new total: $675.00,f,#orders:ad48ed42-492b-4362-a153-56158e30c424,ad48ed42-492b-4362-a153-56158e30c424,2026-04-30 12:56:39.859449+00
1492,order,medium,Order Edited,Order #4843 was edited by @nugget07 — new total: $1855.00,f,#orders:e7f09289-8e9c-4644-8213-b838faab311f,e7f09289-8e9c-4644-8213-b838faab311f,2026-04-30 12:59:35.211571+00
1493,order,medium,Order Edited,Order #1569 was edited by @jay0485 — new total: $160.00,f,#orders:a95a781a-51e6-4d9f-bfeb-8908e513dab6,a95a781a-51e6-4d9f-bfeb-8908e513dab6,2026-04-30 13:01:40.225966+00
1494,order,medium,Order Edited,Order #9571 was edited by @msp_14_msp — new total: $1265.00,f,#orders:9b4f33d3-e2fc-4292-8f8c-c6c3ce35b628,9b4f33d3-e2fc-4292-8f8c-c6c3ce35b628,2026-04-30 13:06:08.98743+00
1495,order,medium,Order Edited,Order #9571 was edited by @msp_14_msp — new total: $1280.00,f,#orders:9b4f33d3-e2fc-4292-8f8c-c6c3ce35b628,9b4f33d3-e2fc-4292-8f8c-c6c3ce35b628,2026-04-30 13:14:25.336814+00
1496,order,medium,Order Edited,Order #1569 was edited by @jay0485 — new total: $140.00,f,#orders:a95a781a-51e6-4d9f-bfeb-8908e513dab6,a95a781a-51e6-4d9f-bfeb-8908e513dab6,2026-04-30 13:32:48.936485+00
1497,order,high,New Order,New order #1332 placed by @ben savage — $461.00,f,#orders:2bfe8a02-a1d2-4751-8e94-f59a67b54ccf,2bfe8a02-a1d2-4751-8e94-f59a67b54ccf,2026-04-30 13:35:03.56598+00
1498,order,medium,Order Edited,Order #8309 was edited by @flodelpep — new total: $60.50,f,#orders:2404e499-eec5-47ec-9690-b11a59d463fd,2404e499-eec5-47ec-9690-b11a59d463fd,2026-04-30 13:36:57.697876+00
1499,order,medium,Order Edited,Order #1958 was edited by @idxb — new total: $553.50,f,#orders:28896ae7-e550-438e-8e8f-1b260bd2f0cc,28896ae7-e550-438e-8e8f-1b260bd2f0cc,2026-04-30 13:41:49.720512+00
1500,order,high,New Order,New order #5929 placed by @biokimix — $128.00,f,#orders:1c7e5206-f3a4-4e7a-becf-9b3a837141ba,1c7e5206-f3a4-4e7a-becf-9b3a837141ba,2026-04-30 13:45:37.120186+00
1501,order,medium,Order Edited,Order #5854 was edited by @mand233 — new total: $1368.50,f,#orders:bfade1e7-c4d3-4798-a1ff-b1f4e818dab4,bfade1e7-c4d3-4798-a1ff-b1f4e818dab4,2026-04-30 13:47:16.479858+00
1502,order,medium,Order Edited,Order #9248 was edited by @xxpoppyx — new total: $205.50,f,#orders:4a842ae5-4bbf-4072-8ac7-4bf818af9fa3,4a842ae5-4bbf-4072-8ac7-4bf818af9fa3,2026-04-30 13:51:13.361669+00
1503,order,medium,Order Edited,Order #4186 was edited by @leftyisright — new total: $849.00,f,#orders:12cdcf1a-cd8d-4c43-a25b-462d0384af31,12cdcf1a-cd8d-4c43-a25b-462d0384af31,2026-04-30 14:10:18.336566+00
1504,order,medium,Order Edited,Order #5446 was edited by @misosososo — new total: $503.00,f,#orders:fe473fd4-dbf2-46a4-b8ff-397b8ed81d7e,fe473fd4-dbf2-46a4-b8ff-397b8ed81d7e,2026-04-30 14:10:56.128134+00
1505,order,medium,Order Edited,Order #4876 was edited by @juggaknot666 — new total: $1570.00,f,#orders:5a718c2a-05cc-48d4-a38a-d1cc56ef4f44,5a718c2a-05cc-48d4-a38a-d1cc56ef4f44,2026-04-30 14:23:25.31866+00
1506,order,medium,Order Edited,Order #4876 was edited by @juggaknot666 — new total: $1480.00,f,#orders:5a718c2a-05cc-48d4-a38a-d1cc56ef4f44,5a718c2a-05cc-48d4-a38a-d1cc56ef4f44,2026-04-30 14:24:34.910153+00
1507,order,medium,Order Edited,Order #4876 was edited by @juggaknot666 — new total: $1440.00,f,#orders:5a718c2a-05cc-48d4-a38a-d1cc56ef4f44,5a718c2a-05cc-48d4-a38a-d1cc56ef4f44,2026-04-30 14:26:28.623981+00
1508,order,medium,Order Edited,Order #4876 was edited by @juggaknot666 — new total: $1485.00,f,#orders:5a718c2a-05cc-48d4-a38a-d1cc56ef4f44,5a718c2a-05cc-48d4-a38a-d1cc56ef4f44,2026-04-30 14:28:14.528964+00
1509,order,medium,Order Edited,Order #4876 was edited by @juggaknot666 — new total: $1440.00,f,#orders:5a718c2a-05cc-48d4-a38a-d1cc56ef4f44,5a718c2a-05cc-48d4-a38a-d1cc56ef4f44,2026-04-30 14:30:41.156134+00
1510,order,medium,Order Edited,Order #1047 was edited by @artaniszealot — new total: $500.00,f,#orders:b0ca5141-6be6-4e98-b2b0-1e61e3af3a6c,b0ca5141-6be6-4e98-b2b0-1e61e3af3a6c,2026-04-30 14:45:25.649469+00
1511,system,medium,Group Buy Status Changed,"GB ""Salt&Peps Group Buy"" changed from active → closed",f,#group-buys:93V4L,93V4L,2026-04-30 14:50:40.039445+00
1512,order,medium,Order Edited,Order #8337 was edited by @lovekitten88a — new total: $88.50,f,#orders:0ad5ac61-3434-406a-928c-04c73b2d2835,0ad5ac61-3434-406a-928c-04c73b2d2835,2026-04-30 14:52:04.46211+00
1513,order,medium,Order Edited,Order #1047 was edited by @artaniszealot — new total: $570.00,f,#orders:b0ca5141-6be6-4e98-b2b0-1e61e3af3a6c,b0ca5141-6be6-4e98-b2b0-1e61e3af3a6c,2026-04-30 16:01:43.591059+00
1514,order,low,Order Updated,Order #4154 was manually updated by admin,f,#orders:15370175-1912-4577-8652-aced59c714d2,15370175-1912-4577-8652-aced59c714d2,2026-04-30 16:17:00.034753+00
1515,order,medium,Order Edited,Order #5277 was edited by @caveguard — new total: $2786.00,f,#orders:06f51a91-f839-452d-a93e-c0b6905bc0f5,06f51a91-f839-452d-a93e-c0b6905bc0f5,2026-04-30 16:31:59.825977+00
1516,order,medium,Order Edited,Order #8208 was edited by @np — new total: $150.00,f,#orders:24650942-70bb-4f59-8a31-2d580a02367c,24650942-70bb-4f59-8a31-2d580a02367c,2026-04-30 17:21:18.971306+00
1517,order,medium,Order Edited,Order #9645 was edited by @thehappycookie — new total: $286.00,f,#orders:0e22a48c-57a7-4223-baa4-30ff9627da08,0e22a48c-57a7-4223-baa4-30ff9627da08,2026-04-30 17:31:52.960379+00
1518,order,medium,Order Edited,Order #2283 was edited by @johnnywalker70 — new total: $345.00,f,#orders:da0d0c71-8707-4378-942e-420115eec096,da0d0c71-8707-4378-942e-420115eec096,2026-04-30 17:52:02.67019+00
1519,order,medium,Order Edited,Order #5277 was edited by @caveguard — new total: $2706.00,f,#orders:06f51a91-f839-452d-a93e-c0b6905bc0f5,06f51a91-f839-452d-a93e-c0b6905bc0f5,2026-04-30 18:57:11.249122+00
1520,order,medium,Order Edited,Order #5277 was edited by @caveguard — new total: $2746.00,f,#orders:06f51a91-f839-452d-a93e-c0b6905bc0f5,06f51a91-f839-452d-a93e-c0b6905bc0f5,2026-04-30 18:59:00.13556+00
1521,order,medium,Order Edited,Order #5277 was edited by @caveguard — new total: $2581.00,f,#orders:06f51a91-f839-452d-a93e-c0b6905bc0f5,06f51a91-f839-452d-a93e-c0b6905bc0f5,2026-04-30 19:01:17.230664+00
1600,customer,high,New Customer,New account registered: @apersondownunder,f,#customers:apersondownunder,,2026-05-01 22:53:01.569288+00
1522,order,medium,Order Edited,Order #9645 was edited by @thehappycookie — new total: $220.00,t,#orders:0e22a48c-57a7-4223-baa4-30ff9627da08,0e22a48c-57a7-4223-baa4-30ff9627da08,2026-04-30 19:04:57.494029+00
1523,order,medium,Order Edited,Order #9645 was edited by @thehappycookie — new total: $271.00,f,#orders:0e22a48c-57a7-4223-baa4-30ff9627da08,0e22a48c-57a7-4223-baa4-30ff9627da08,2026-04-30 19:40:01.738172+00
1524,order,medium,Order Edited,Order #5210 was edited by @oj — new total: $2635.00,f,#orders:63948701-a690-40bc-8b3f-e2d202f99446,63948701-a690-40bc-8b3f-e2d202f99446,2026-04-30 19:41:53.544371+00
1525,order,medium,Order Edited,Order #1047 was edited by @artaniszealot — new total: $570.00,f,#orders:b0ca5141-6be6-4e98-b2b0-1e61e3af3a6c,b0ca5141-6be6-4e98-b2b0-1e61e3af3a6c,2026-04-30 19:45:00.025541+00
1526,order,medium,Order Edited,Order #1742 was edited by @rtac26 — new total: $785.00,f,#orders:554793c8-f8cd-436e-acb2-dd3d20e20760,554793c8-f8cd-436e-acb2-dd3d20e20760,2026-04-30 19:54:13.2193+00
1527,order,medium,Order Edited,Order #7778 was edited by @grundlefly1 — new total: $300.50,f,#orders:23305a5f-76e6-46aa-a35c-af595741d7f2,23305a5f-76e6-46aa-a35c-af595741d7f2,2026-04-30 20:13:00.041803+00
1528,order,medium,Order Edited,Order #1569 was edited by @jay0485 — new total: $140.00,f,#orders:a95a781a-51e6-4d9f-bfeb-8908e513dab6,a95a781a-51e6-4d9f-bfeb-8908e513dab6,2026-04-30 20:20:10.982396+00
1529,order,medium,Order Edited,Order #9614 was edited by @vasendak — new total: $490.00,f,#orders:e993f8f7-d6a0-4dd9-a39d-48c50de81526,e993f8f7-d6a0-4dd9-a39d-48c50de81526,2026-04-30 20:22:38.71075+00
1530,order,medium,Order Edited,Order #1742 was edited by @rtac26 — new total: $350.00,f,#orders:554793c8-f8cd-436e-acb2-dd3d20e20760,554793c8-f8cd-436e-acb2-dd3d20e20760,2026-04-30 20:26:29.740614+00
1531,order,medium,Order Edited,Order #2055 was edited by @livejdm — new total: $294.00,f,#orders:75ee91e8-bd60-483d-965f-c82e89293296,75ee91e8-bd60-483d-965f-c82e89293296,2026-04-30 20:43:21.430218+00
1532,order,medium,Order Edited,Order #7778 was edited by @grundlefly1 — new total: $253.00,f,#orders:23305a5f-76e6-46aa-a35c-af595741d7f2,23305a5f-76e6-46aa-a35c-af595741d7f2,2026-04-30 20:44:20.380291+00
1533,order,medium,Order Edited,Order #7947 was edited by @silverblaze83 — new total: $420.00,f,#orders:5089c995-fe2a-45b2-929d-23c83c38df01,5089c995-fe2a-45b2-929d-23c83c38df01,2026-04-30 20:45:19.826587+00
1534,order,medium,Order Edited,Order #2283 was edited by @johnnywalker70 — new total: $565.00,f,#orders:da0d0c71-8707-4378-942e-420115eec096,da0d0c71-8707-4378-942e-420115eec096,2026-04-30 21:16:12.915448+00
1535,order,medium,Order Edited,Order #9614 was edited by @vasendak — new total: $475.00,f,#orders:e993f8f7-d6a0-4dd9-a39d-48c50de81526,e993f8f7-d6a0-4dd9-a39d-48c50de81526,2026-04-30 21:20:08.920445+00
1536,order,medium,Order Edited,Order #9614 was edited by @vasendak — new total: $475.00,f,#orders:e993f8f7-d6a0-4dd9-a39d-48c50de81526,e993f8f7-d6a0-4dd9-a39d-48c50de81526,2026-04-30 21:20:52.758676+00
1537,customer,high,New Customer,New account registered: @aziztokhi,f,#customers:aziztokhi,,2026-04-30 21:22:34.688139+00
1538,order,medium,Order Edited,Order #7808 was edited by @m8baros — new total: $1940.00,f,#orders:b54f8db4-0645-4e6e-85af-2c0e235d84bd,b54f8db4-0645-4e6e-85af-2c0e235d84bd,2026-04-30 21:44:38.876274+00
1539,order,medium,Order Edited,Order #7808 was edited by @m8baros — new total: $2065.00,f,#orders:b54f8db4-0645-4e6e-85af-2c0e235d84bd,b54f8db4-0645-4e6e-85af-2c0e235d84bd,2026-04-30 21:53:03.686966+00
1540,customer,high,New Customer,New account registered: @rickyasa,f,#customers:rickyasa,,2026-04-30 21:54:36.879566+00
1541,order,medium,Order Edited,Order #7808 was edited by @m8baros — new total: $2130.00,f,#orders:b54f8db4-0645-4e6e-85af-2c0e235d84bd,b54f8db4-0645-4e6e-85af-2c0e235d84bd,2026-04-30 21:55:23.406706+00
1542,order,medium,Order Edited,Order #7808 was edited by @m8baros — new total: $2170.00,f,#orders:b54f8db4-0645-4e6e-85af-2c0e235d84bd,b54f8db4-0645-4e6e-85af-2c0e235d84bd,2026-04-30 22:09:59.406079+00
1543,order,medium,Order Edited,Order #8337 was edited by @lovekitten88a — new total: $76.00,f,#orders:0ad5ac61-3434-406a-928c-04c73b2d2835,0ad5ac61-3434-406a-928c-04c73b2d2835,2026-04-30 22:44:31.680632+00
1544,order,medium,Order Edited,Order #8337 was edited by @lovekitten88a — new total: $81.50,f,#orders:0ad5ac61-3434-406a-928c-04c73b2d2835,0ad5ac61-3434-406a-928c-04c73b2d2835,2026-04-30 22:47:21.857818+00
1545,order,medium,Order Edited,Order #8337 was edited by @lovekitten88a — new total: $81.50,f,#orders:0ad5ac61-3434-406a-928c-04c73b2d2835,0ad5ac61-3434-406a-928c-04c73b2d2835,2026-04-30 22:48:06.311056+00
1546,order,medium,Order Edited,Order #9645 was edited by @thehappycookie — new total: $220.00,f,#orders:0e22a48c-57a7-4223-baa4-30ff9627da08,0e22a48c-57a7-4223-baa4-30ff9627da08,2026-04-30 22:53:06.114235+00
1547,order,medium,Order Edited,Order #5578 was edited by @snptest — new total: $145.00,f,#orders:efa44a16-5f20-4f6c-9992-ee94188d1ca2,efa44a16-5f20-4f6c-9992-ee94188d1ca2,2026-05-01 00:07:25.549982+00
1548,order,medium,Order Edited,Order #5277 was edited by @caveguard — new total: $2585.00,f,#orders:06f51a91-f839-452d-a93e-c0b6905bc0f5,06f51a91-f839-452d-a93e-c0b6905bc0f5,2026-05-01 05:19:51.423771+00
1549,order,medium,Order Edited,Order #2367 was edited by @ellie2603 — new total: $2412.00,f,#orders:84fb16e2-b251-4cac-8a9a-5840e53d7b0f,84fb16e2-b251-4cac-8a9a-5840e53d7b0f,2026-05-01 05:26:47.223624+00
1550,order,medium,Order Edited,Order #2367 was edited by @ellie2603 — new total: $2325.00,f,#orders:84fb16e2-b251-4cac-8a9a-5840e53d7b0f,84fb16e2-b251-4cac-8a9a-5840e53d7b0f,2026-05-01 05:32:47.539379+00
1551,order,medium,Order Edited,Order #2367 was edited by @ellie2603 — new total: $2325.00,f,#orders:84fb16e2-b251-4cac-8a9a-5840e53d7b0f,84fb16e2-b251-4cac-8a9a-5840e53d7b0f,2026-05-01 05:37:09.55103+00
1552,order,medium,Order Edited,Order #8787 was edited by @thorbard — new total: $1235.00,f,#orders:829143e4-a44f-4da9-bbc8-da0df8345e3d,829143e4-a44f-4da9-bbc8-da0df8345e3d,2026-05-01 05:53:01.988791+00
1553,system,medium,Group Buy Status Changed,"GB ""Salt&Peps Group Buy"" changed from closed → active",f,#group-buys:93V4L,93V4L,2026-05-01 05:53:23.06725+00
1554,order,medium,Order Edited,Order #1497 was edited by @purpleguava3127 — new total: $872.00,f,#orders:e659edb1-843a-4874-bac0-32ebf1b2ee0a,e659edb1-843a-4874-bac0-32ebf1b2ee0a,2026-05-01 06:00:02.007361+00
1555,order,medium,Order Edited,Order #2367 was edited by @ellie2603 — new total: $2361.00,f,#orders:84fb16e2-b251-4cac-8a9a-5840e53d7b0f,84fb16e2-b251-4cac-8a9a-5840e53d7b0f,2026-05-01 06:00:27.252049+00
1556,order,medium,Order Edited,Order #1569 was edited by @jay0485 — new total: $140.00,f,#orders:a95a781a-51e6-4d9f-bfeb-8908e513dab6,a95a781a-51e6-4d9f-bfeb-8908e513dab6,2026-05-01 06:21:31.808345+00
1557,order,high,New Order,New order #1851 placed by @shezlind — $330.00,f,#orders:f2c91d77-6cd0-4aac-b077-6e7ce80d09af,f2c91d77-6cd0-4aac-b077-6e7ce80d09af,2026-05-01 06:35:35.452432+00
1558,order,medium,Order Edited,Order #2367 was edited by @ellie2603 — new total: $2211.00,f,#orders:84fb16e2-b251-4cac-8a9a-5840e53d7b0f,84fb16e2-b251-4cac-8a9a-5840e53d7b0f,2026-05-01 06:55:01.433288+00
1559,order,medium,Order Edited,Order #2367 was edited by @ellie2603 — new total: $2211.00,f,#orders:84fb16e2-b251-4cac-8a9a-5840e53d7b0f,84fb16e2-b251-4cac-8a9a-5840e53d7b0f,2026-05-01 06:58:53.34827+00
1560,order,medium,Order Edited,Order #2367 was edited by @ellie2603 — new total: $2256.00,f,#orders:84fb16e2-b251-4cac-8a9a-5840e53d7b0f,84fb16e2-b251-4cac-8a9a-5840e53d7b0f,2026-05-01 06:59:50.348335+00
1561,order,medium,Order Edited,Order #7808 was edited by @m8baros — new total: $2171.00,f,#orders:b54f8db4-0645-4e6e-85af-2c0e235d84bd,b54f8db4-0645-4e6e-85af-2c0e235d84bd,2026-05-01 07:53:41.307971+00
1562,order,medium,Order Edited,Order #1082 was edited by @mnky49 — new total: $163.00,f,#orders:a080acd1-1221-4eb1-9c7d-0b536718fd03,a080acd1-1221-4eb1-9c7d-0b536718fd03,2026-05-01 09:39:19.095392+00
1563,order,medium,Order Edited,Order #1082 was edited by @mnky49 — new total: $248.00,f,#orders:a080acd1-1221-4eb1-9c7d-0b536718fd03,a080acd1-1221-4eb1-9c7d-0b536718fd03,2026-05-01 09:44:09.91786+00
1564,order,medium,Order Edited,Order #1312 was edited by @grahamjoyce — new total: $235.00,f,#orders:4d5e448f-a3f2-408f-91f4-80ae86deb963,4d5e448f-a3f2-408f-91f4-80ae86deb963,2026-05-01 10:22:02.673806+00
1565,order,high,New Order,New order #5368 placed by @rwvwsw — $340.00,f,#orders:695813f0-07d3-44cb-a3e0-60701fee75f4,695813f0-07d3-44cb-a3e0-60701fee75f4,2026-05-01 10:39:52.244258+00
1566,order,medium,Order Edited,Order #1569 was edited by @jay0485 — new total: $140.00,f,#orders:a95a781a-51e6-4d9f-bfeb-8908e513dab6,a95a781a-51e6-4d9f-bfeb-8908e513dab6,2026-05-01 11:01:06.675527+00
1567,order,medium,Order Edited,Order #1082 was edited by @mnky49 — new total: $318.00,f,#orders:a080acd1-1221-4eb1-9c7d-0b536718fd03,a080acd1-1221-4eb1-9c7d-0b536718fd03,2026-05-01 11:26:35.119211+00
1568,customer,high,New Customer,New account registered: @jordie_3,f,#customers:jordie_3,,2026-05-01 12:17:15.766939+00
1569,order,medium,Order Edited,Order #9429 was edited by @ikaramanis — new total: $2336.00,f,#orders:bd9317ef-1fa3-4954-9f59-e72c15f8a6eb,bd9317ef-1fa3-4954-9f59-e72c15f8a6eb,2026-05-01 13:02:50.687548+00
